Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	694	44.1797	585.5	
	695	44.1758	585.5	
	696	44.1758	585.5	
	697	44.1758	585.5	
	698	44.1758	585.5	
	699	44.1758	585.5	
	700	44.1719	585.5	
	701	44.1719	585.5	
	702	44.1719	585.5	
	703	44.1719	585.5	
	704	44.1719	585.5	
	705	44.1719	585.5	
	706	44.168	585.5	
	707	44.168	585.5	
	708	44.1758	585.5	
	709	44.1719	585.5	
	710	44.168	585.5	
	711	44.1563	585.5	
	712	44.1563	585.5	
	713	44.1523	585.5	
	714	44.1484	585.5	
	715	44.1445	585.5	
	716	44.1406	585.5	
	717	44.1406	585.5	
	718	44.1367	585.5	
	719	44.1328	585.5	
	720	44.1328	585.5	
	721	44.1289	585.5	
	722	44.1289	585.5	
	723	44.125	585.5	
	724	44.1211	585.5	
	725	44.1211	585.5	
	726	44.1172	585.5	
	727	44.1133	585.5	
	728	44.1172	585.5	
	729	44.1094	585.5	
	730	44.3086	584.426	
	731	44.4805	583.176	
	732	44.4883	581.934	
	733	44.4414	580.785	
	734	44.4219	579.719	
	735	44.4531	578.68	
	736	44.4766	577.598	
	737	44.4844	576.5	
	738	44.5078	575.332	
	739	44.5156	574.102	
	740	44.4961	572.926	
	741	44.4609	571.809	
	742	44.4531	570.738	
	743	44.457	569.688	
	744	44.4688	568.633	
	745	44.4727	567.5	
	746	44.4883	566.426	
	747	44.5117	565.199	
	748	44.5	563.996	
	749	44.4727	562.863	
	750	44.4531	561.766	
	751	44.543	562.168	
	752	44.543	562.602	
	753	44.6016	562.781	
	754	44.8047	563.207	
	755	44.7266	563.625	
	756	44.918	563.797	
	757	44.9648	564.254	
	758	45.125	564.625	
	759	45.2188	564.801	
	760	45.3281	565.297	
	761	45.4023	565.641	
	762	45.4336	565.82	
	763	45.4961	566.332	
	764	45.4766	566.668	
	765	45.5508	566.848	
	766	45.6563	567.379	
	767	45.6445	567.672	
	768	45.8242	567.863	
	769	45.8633	568.402	
	770	46.0117	568.676	
	771	46.0898	568.871	
	772	46.1992	569.457	
	773	46.3086	569.672	
	774	46.3945	569.895	
	775	46.4375	570.477	
	776	46.4492	570.691	
	777	46.5078	570.93	
	778	46.5391	571.492	
	779	46.5625	571.703	
	780	46.7734	571.949	
	781	46.7422	572.5	
	782	46.7617	572.711	
	783	46.957	572.973	
	784	47.0898	573.5	
	785	47.207	573.703	
	786	47.3125	574	
	787	47.3945	574.5	
	788	47.4258	574.719	
	789	47.5117	575.035	
	790	47.4844	575.52	
	791	47.5156	575.758	
	792	47.6914	576.102	
	793	47.6641	576.551	
	794	47.7344	576.785	
	795	47.875	577.164	
	796	47.9805	577.574	
	797	48.0391	577.789	
	798	48.0859	578.203	
	799	48.2148	578.582	
	800	48.2813	578.773	
	801	48.375	579.184	
	802	48.4336	579.598	
	803	48.4531	579.793	
	804	48.5781	580.227	
	805	48.582	580.656	
	806	48.6836	580.883	
	807	48.8008	581.355	
	808	48.7813	581.773	
	809	48.9141	581.988	
	810	48.9727	582.48	
	811	49.0156	582.828	
	812	49.0547	583.039	
	813	49.0508	583.5	
	814	49.0938	583.785	
	815	49.0898	584.016	
	816	49.1445	584.465	
	817	49.1758	584.711	
	818	49.1719	584.988	
	819	49.2461	585.48	
	820	49.3047	585.699	
	821	49.375	586.004	
	822	49.5234	586.5	
	823	49.5234	586.5	
	824	49.5234	586.5	
	825	49.5234	586.5	
	826	49.5117	586.5	
	827	49.5195	586.5	
	828	49.5195	586.5	
	829	49.5195	586.5	
	830	49.5195	586.5	
	831	49.5156	586.5	
	832	49.5195	586.5	
	833	49.5195	586.5	
	834	49.5195	586.5	
	835	49.5195	586.5	
	836	49.5195	586.5	
	837	49.5195	586.5	
	838	49.5195	586.5	
	839	49.5195	586.5	
	840	49.5195	586.5	
	841	49.5195	586.5	
	842	49.5195	586.5	
	843	49.5195	586.5	
	844	49.5195	586.5	
	845	49.5195	586.5	
	846	49.5195	586.5	
	847	49.5195	586.5	
	848	49.5195	586.5	
	849	49.5195	586.5	
	850	49.5195	586.5	
	851	49.5195	586.5	
	852	49.5195	586.5	
	853	49.5195	586.5	
	854	49.5195	586.5	
	855	49.5195	586.5	
	856	49.5273	586.5	
	857	49.5156	586.5	
	858	49.5156	586.5	
	859	49.5156	586.5	
	860	49.5156	586.5	
	861	49.5234	586.5	
	862	49.5195	586.5	
	863	49.5234	586.5	
	864	49.5195	586.5	
	865	49.5234	586.5	
	866	49.5195	586.5	
	867	49.5234	586.5	
	868	49.5195	586.5	
	869	49.5234	586.5	
	870	49.5195	586.5	
	871	49.5234	586.5	
	872	49.5195	586.5	
	873	1838.02	580.5	
	874	1837.6	580.438	
	875	1837.24	580.375	
	876	1889.92	604	
	877	1888.87	603.234	
	878	1887.93	602.277	
	879	1887	601.355	
	880	1886.08	600.453	
	881	1885.19	599.563	
	882	1884.4	598.703	
	883	1883.7	597.805	
	884	1882.8	596.879	
	885	1881.8	595.934	
	886	1880.88	594.977	
	887	1879.99	593.992	
	888	1879.08	593.039	
	889	1878.2	592.09	
	890	1877.36	591.27	
	891	1876.66	590.363	
	892	1875.8	589.461	
	893	1874.8	588.613	
	894	1873.97	587.715	
	895	1873.22	586.82	
	896	1872.1	586.25	
	897	1871.2	585.129	
	898	1870.36	584.227	
	899	1869.45	583.461	
	900	1869.24	583.813	
	901	1869.14	584.238	
	902	1868.88	584.484	
	903	1868.59	584.738	
	904	1868.29	585.227	
	905	1867.94	585.414	
	906	1867.53	585.727	
	907	1867.21	586.07	
	908	1866.97	586.43	
	909	1866.71	586.613	
	910	1866.32	586.863	
	911	1866.08	587.203	
	912	1865.77	587.434	
	913	1865.23	587.676	
	914	1865	587.941	
	915	1864.66	588.16	
	916	1864.07	588.297	
	917	1863.61	588.422	
	918	1863.3	588.758	
	919	1863.11	588.891	
	920	1862.6	589.008	
	921	1862.13	589.094	
	922	1862.05	589.211	
	923	1861.32	589.254	
	924	1860.73	589.473	
	925	1860.27	589.543	
	926	1859.81	589.578	
	927	1859.4	589.625	
	928	1858.95	589.672	
	929	1858.49	589.68	
	930	1858.07	589.734	
	931	1857.58	589.684	
	932	1856.79	589.574	
	933	1855.9	589.297	
	934	1855.37	589.23	
	935	1854.51	589.105	
	936	1853.65	588.934	
	937	1852.69	588.758	
	938	1852.41	588.785	
	939	1850.98	588.145	
	940	1850.56	588.137	
	941	1849.69	587.941	
	942	1848.69	587.703	
	943	1847.98	587.797	
	944	1847.25	587.512	
	945	1846.32	587.078	
	946	1845.71	586.883	
	947	1845.15	586.746	
	948	1844.39	586.398	
