Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Confidence
	Frame	percent	
	4419	1754.41	472.137	
	4420	1755.75	472.238	
	4421	1757.41	471.969	
	4422	1758.41	470.887	
	4423	1759.41	470.625	
	4424	1759.41	467.754	
	4425	1759.52	467.504	
	4426	1759.63	467.219	
	4427	1759.58	466.133	
	4428	1759.54	465.453	
	4429	1759.28	465.254	
	4430	1758.98	465.117	
	4431	1760.03	458.828	
	4432	1759.02	464.418	
	4433	1759.09	465.25	
	4434	1770.35	492.98	
	4435	1769.89	499.465	
	4436	1767.86	494.148	
	4437	1768.05	491.344	
	4438	1767.98	491.98	
	4439	1768.09	492.902	
	4440	1768.77	494.48	
	4441	1769.16	495.078	
	4442	1770.03	495.711	
	4443	1771.3	497.16	
	4444	1772.35	497.758	
	4445	1769.06	492.02	
	4446	1770.42	491.363	
	4447	1771.59	491.434	
	4448	1772.57	494.48	
	4449	1773.87	495.031	
	4450	1775.62	495.125	
	4451	1777.85	495.27	
	4452	1781.36	494.984	
	4453	1786.35	494.637	
	4454	1790.56	493.629	
	4455	1795.25	492.832	
	4456	1800.5	491.938	
	4457	1805.75	490.398	
	4458	1813.09	497.398	
	4459	1817.05	499.102	
	4460	1820.36	505.109	
	4461	1824.43	504.867	
	4462	1822.39	510.547	
	4463	1825.54	510.02	
	4464	1829.08	509.234	
	4465	1831.48	509.016	
	4466	1834.13	508.148	
	4467	1835.46	507.949	
	4468	1837.11	507.625	
	4469	1838.2	507.023	
	4470	1831.77	506.184	
	4471	1836.75	504.988	
	4472	1842.06	503.648	
	4473	1844.34	502.664	
	4474	1843.25	505.699	
	4475	1847.25	504.879	
	4476	1851.97	503.738	
	4477	1856.38	502.082	
	4478	1860.34	501.035	
	4479	1862.33	499.828	
	4480	1863.36	498.695	
	4481	1863.5	497.992	
	4482	1857.42	504.898	
	4483	1862.1	503.012	
	4484	1866.17	501.043	
	4485	1862.45	502.988	
	4486	1864.09	502.703	
	4487	1864.29	501.988	
	4488	1857.75	502.879	
	4489	1859.75	502.078	
	4490	1860.75	501.93	
	4491	1857.68	503.859	
	4492	1859.75	503.797	
	4493	1861.43	502.992	
	4494	1863.43	503.133	
	4495	1865.43	503.324	
	4496	1866.93	503.555	
	4497	1868.72	503.711	
	4498	1870.18	503.563	
	4499	1870.93	503.59	
	4500	1871.32	503.777	
	4501	1871.82	503.797	
	4502	1872.04	504.203	
	4503	1872.29	504.137	
	4504	1872.38	504.316	
	4505	1872.43	504.453	
	4506	1872.43	504.773	
	4507	1872.29	505.281	
	4508	1871.93	505.758	
	4509	1871.48	506.602	
	4510	1871.21	507.371	
	4511	1870.76	508.531	
	4512	1869.87	509.371	
	4513	1868.79	509.828	
	4514	1867.73	510.215	
	4515	1865.89	510.465	
	4516	1864.13	511.293	
	4517	1866.04	511.293	
	4518	1860.8	510.965	
	4519	1860.84	511.152	
	4520	1859.11	510.742	
	4521	1851.43	504.992	
	4522	1844.93	502.332	
	4523	1842.93	500.461	
	4524	1841.43	498.496	
	4525	1840.06	497.031	
	4526	1838.63	496.23	
	4527	1837.43	495.992	
	4528	1835.93	496.781	
	4529	1834.93	498.328	
	4530	1833.58	500.23	
	4531	1837.26	502.488	
	4532	1831.15	502.828	
	4533	1831.61	502.043	
	4534	1831.66	500.16	
	4535	1830.8	495.828	
	4536	1829.93	489.754	
	4537	1829.72	484.363	
	4538	1837.93	483.605	
	4539	1840.36	480.422	
	4540	1846.46	478.543	
	4541	1846.57	475.453	
	4542	1839.33	470.566	
	4543	1837.43	470.191	
	4544	1836.43	469.547	
	4545	1828.93	468.348	
	4546	1827.48	469	
	4547	1827.28	470.082	
	4548	1827.15	472.316	
	4549	1827.25	474.945	
	4550	1828.43	478.504	
	4551	1823.72	484.004	
	4552	1823.51	489.461	
	4553	1821.7	496.48	
	4554	1821.62	503.754	
	4555	1824.93	510.723	
	4556	1832.58	517.754	
	4557	1834.54	523.391	
	4558	1834.51	525.434	
	4559	1834.54	525.418	
	4560	1835.46	524.348	
	4561	1835.6	523.152	
	4562	1837.29	520.199	
	4563	1838.43	516.453	
	4564	1838.66	512.535	
	4565	1839.68	509.238	
	4566	1841.34	506.313	
	4567	1842.57	504.375	
	4568	1844.43	503.449	
	4569	1845.35	503.527	
	4570	1846.36	504.563	
	4571	1839.28	505.184	
	4572	1841.43	508.535	
	4573	1842.43	511.418	
	4574	1848.43	513.086	
	4575	1848.55	517.102	
	4576	1844.32	522.445	
	4577	1841.11	522.176	
	4578	1836.43	518.086	
	4579	1833.2	515.926	
	4580	1841.81	518.887	
	4581	1838.48	513.461	
	4582	1846.93	516.34	
	4583	1848.93	515.398	
	4584	1851.43	514.438	
	4585	1850.73	512.418	
	4586	1846.62	509.215	
	4587	1848.63	508.121	
	4588	1851.18	506.297	
	4589	1853.43	504.438	
	4590	1855.2	503.121	
	4591	1856.43	501.52	
	4592	1857.43	500.191	
	4593	1858.27	499.047	
	4594	1858.61	498.25	
	4595	1859.56	497.508	
	4596	1859.72	497.168	
	4597	1860.53	497.129	
	4598	1861.43	497.02	
	4599	1861.54	496.969	
	4600	1862.43	497.012	
	4601	1862.48	497.215	
	4602	1868.83	497.98	
	4603	1863.23	497.414	
	4604	1863.24	497.934	
	4605	1863.49	498.203	
	4606	1863.43	498.441	
	4607	1863.09	498.961	
	4608	1863.35	499.254	
	4609	1863.31	499.406	
	4610	1863.09	499.965	
	4611	1863.43	500.297	
	4612	1863.43	500.996	
	4613	1867.04	501.117	
	4614	1864.43	501.5	
	4615	1864.43	502.164	
	4616	1863.47	502.977	
	4617	1864.42	503.379	
	4618	1863.43	504.395	
	4619	1864.34	505.305	
	4620	1864.43	506.422	
	4621	1865.43	508.012	
	4622	1864.43	509.453	
	4623	1863.43	512.023	
	4624	1862.92	514.777	
	4625	1862.43	517.77	
	4626	1865.92	519.902	
	4627	1872.77	524.688	
	4628	1864.81	526.719	
	4629	1863.93	530.504	
	4630	1862.61	533.742	
	4631	1861.11	537.551	
	4632	1859.61	540.656	
	4633	1857.93	542.691	
	4634	1854.68	543.246	
	4635	1853.93	542.332	
	4636	1853.11	539.93	
	4637	1852.93	536.566	
	4638	1853.59	532.898	
	4639	1853.08	529.637	
	4640	1852.21	527.125	
	4641	1852.65	524.875	
	4642	1851.18	523.695	
	4643	1850.1	523.086	
	4644	1849.32	523.047	
	4645	1848.27	522.488	
	4646	1847.7	522.43	
	4647	1845.9	522.988	
	4648	1844.62	523.988	
	4649	1842.9	525.988	
	4650	1841.69	528.488	
	4651	1840.57	531.965	
	4652	1838.6	533.93	
	4653	1837.46	535.934	
	4654	1836.38	535.684	
	4655	1835.5	535.273	
	4656	1834.51	532.988	
	4657	1832.96	530.848	
	4658	1831.68	526.258	
	4659	1829.38	523.035	
	4660	1827.13	520.824	
	4661	1825.33	518.797	
	4662	1824.58	516.902	
	4663	1824.33	515.922	
	4664	1824.29	514.926	
	4665	1824.2	516.758	
	4666	1824.02	516.828	
	4667	1823.52	519.766	
	4668	1822.46	521.715	
	4669	1821.26	524.734	
	4670	1819.42	527.605	
	4671	1817.41	530.688	
	4672	1816.11	534.754	
	4673	1814.7	536.281	
	4674	1813.77	538.516	
	4675	1810	538.012	
	4676	1809.76	539.977	
	4677	1802.11	542.523	
	4678	1802.4	542.18	
	4679	1803.94	541.633	
	4680	1805.8	548.754	
	4681	1810.56	548.168	
	4682	1810.8	545.254	
	4683	1810.8	542.254	
	4684	1810.74	539.297	
	4685	1809.79	535.453	
	4686	1807.9	532.754	
	4687	1812.82	538.414	
	4688	1813.48	534.254	
	4689	1814.75	533.254	
	4690	1816.75	534.254	
	4691	1818.66	532.582	
	4692	1819.64	526.816	
	4693	1820.43	525.145	
	4694	1821.65	525.25	
	4695	1821.72	525.457	
	4696	1821.69	525.473	
	4697	1820.58	525.094	
	4698	1819.59	524.992	
	4699	1817.61	524.289	
	4700	1815.77	524.277	
	4701	1815.7	524.254	
	4702	1815.77	524.254	
	4703	1815.7	524.359	
	4704	1815.67	524.387	
	4705	1816.61	524.414	
	4706	1816.61	524.383	
	4707	1816.71	524.297	
	4708	1817.61	524.402	
	4709	1817.76	524.254	
	4710	1819.59	525.016	
	4711	1819.71	525.008	
	4712	1828.15	511.004	
	4713	1832.65	511.844	
	4714	1833.65	511.789	
	4715	1835.65	511.805	
	4716	1844.15	513.094	
	4717	1846.65	513.121	
	4718	1850.43	513.18	
	4719	1854.65	512.883	
	4720	1848.65	510.789	
	4721	1851.65	509.906	
	4722	1854.65	509.129	
	4723	1858.72	508.855	
	4724	1860.65	508.281	
	4725	1862.65	508.84	
	4726	1865.65	506.738	
	4727	1864.65	506.363	
	4728	1870.01	506.27	
	4729	1872.66	505.449	
	4730	1876.15	504.453	
	4731	1877.15	503.781	
	4732	1877.48	504.602	
	4733	1880.7	504.398	
	4734	1882.68	503.535	
	4735	1883.46	502.695	
	4736	1883.57	501.699	
	4737	1892.15	508.004	
	4738	1891.88	505.004	
	4739	1891.71	502.004	
	4740	1892.65	498.891	
	4741	1896.65	496.219	
	4742	1897.65	493.785	
	4743	1895.21	492.141	
	4744	1893.28	491.789	
	4745	1890.78	492.727	
	4746	1885.63	494.066	
	4747	1883.71	496.102	
	4748	1876.15	496.813	
	4749	1869.65	497.82	
	4750	1874.65	500.223	
	4751	1878.65	502.77	
	4752	1877.64	505.168	
	4753	1878.66	507.754	
	4754	1878.7	510.262	
	4755	1871.27	512.773	
	4756	1870.35	513.492	
	4757	1868.66	513.559	
	4758	1867.34	514.305	
	4759	1865.65	514.652	
	4760	1864.07	515.242	
	4761	1861.95	515.715	
	4762	1859.86	516.504	
	4763	1857.95	517.297	
	4764	1855.78	517.504	
	4765	1853.75	518.227	
	4766	1851.48	517.781	
	4767	1856.41	514.504	
	4768	1854.34	513.172	
	4769	1851.65	511.691	
	4770	1849.04	510.547	
	4771	1845.5	510.191	
	4772	1842.33	510.41	
	4773	1839.65	511.352	
	4774	1837.15	512.348	
	4775	1835.15	513.426	
	4776	1833.76	514.445	
	4777	1842.15	514.18	
	4778	1839.78	519.18	
	4779	1840.93	515.68	
	4780	1843.76	509.879	
	4781	1846.8	508.18	
	4782	1852.71	508.68	
	4783	1857.41	502.68	
	4784	1865.43	498.125	
	4785	1779.97	499.68	
	4786	1772.97	498.68	
	4787	1769.72	498.961	
	4788	1766.48	498.953	
	4789	1764.52	496.18	
	4790	1759.75	491.68	
	4791	1754.97	493.512	
	4792	1762.97	491.316	
	4793	1760.72	485.355	
	4794	1757.24	484.984	
	4795	1754.98	484.215	
	4796	1752.21	485.055	
	4797	1748.98	484.809	
	4798	1746.39	484.926	
	4799	1744.37	479.988	
	4800	1743.5	479.094	
	4801	1743.03	478.855	
	4802	1742.2	478.891	
	4803	1742.18	478.867	
	4804	1740.05	472.355	
	4805	1737.53	469.82	
	4806	1737.01	471.988	
	4807	1737.12	472.828	
	4808	1737.25	474.883	
	4809	1734.22	473.543	
	4810	1735.16	475.695	
	4811	1734.29	476.922	
	4812	1726.91	473.074	
	4813	1728.22	476.738	
	4814	1728.31	478.672	
	4815	1727.22	480.738	
	4816	1727.5	481.93	
	4817	1727	483.914	
	4818	1728.98	488.668	
	4819	1726.46	488.898	
	4820	1726.86	488.031	
	4821	1724.19	489.844	
	4822	1722.2	491.117	
	4823	1719.27	491.781	
	4824	1717.93	488.734	
	4825	1709.72	483.84	
	4826	1706.02	478.125	
	4827	1702.43	475.219	
	4828	1700.22	473.531	
	4829	1702.12	468.414	
	4830	1701.72	469.234	
	4831	1698.85	464.617	
	4832	1699.34	460.34	
	4833	1699.65	460.934	
	4834	1699.22	460.023	
	4835	1699.25	459.699	
	4836	1697.22	458.137	
	4837	1699.48	459.789	
	4838	1698.67	458.918	
	4839	1698.7	457.93	
	4840	1702.72	459.961	
	4841	1703.22	459.367	
	4842	1704.65	460.023	
	4843	1706.57	462.063	
	4844	1709.42	463.188	
	4845	1711.5	464.262	
	4846	1714.45	465.949	
	4847	1714.14	469.57	
	4848	1720.27	470.316	
	4849	1723.39	472.445	
	4850	1728.4	473.34	
	4851	1724.79	478.387	
	4852	1727.49	479.512	
	4853	1730.53	481.586	
	4854	1735.06	479.355	
	4855	1743.7	478.477	
	4856	1751.23	478.086	
	4857	1755.1	476.438	
	4858	1755.22	480.484	
	4859	1756.77	477.719	
	4860	1757.3	475.586	
	4861	1756.85	473.5	
	4862	1748.8	470.199	
	4863	1747.25	471.133	
	4864	1746.36	473.547	
	4865	1747.22	475.953	
	4866	1753.18	478.188	
	4867	1750.16	480.203	
	4868	1752.24	481.5	
	4869	1752.26	483.34	
	4870	1745.08	479.039	
	4871	1752.72	484.574	
	4872	1754.58	485.625	
	4873	1756.92	487.34	
	4874	1757.9	482.098	
	4875	1763.06	476.84	
	4876	1764.02	483.773	
	4877	1765.31	483.473	
	4878	1773.39	477.84	
	4879	1776.16	474.012	
	4880	1781.22	470.473	
	4881	1786.3	464.84	
	4882	1788.95	463.094	
	4883	1788.22	463.129	
	4884	1788.22	463.273	
	4885	1788.13	463.555	
	4886	1786.14	463.617	
	4887	1787.23	463.992	
	4888	1786.22	464.07	
	4889	1789.11	463.691	
	4890	1788.22	463.965	
	4891	1786.22	463.676	
	4892	1760.84	493.586	
	4893	1762.34	494.031	
	4894	1764.02	494.43	
	4895	1765.34	495.074	
	4896	1763.34	497.129	
	4897	1765.43	497.316	
	4898	1767.36	497.902	
	4899	1769.1	498.086	
	4900	1770.4	498.492	
	4901	1771.24	498.961	
	4902	1770.16	499.496	
	4903	1769.34	499.266	
	4904	1773.49	500.789	
	4905	1772.34	500.777	
	4906	1776.34	501.293	
	4907	1774.34	500.367	
	4908	1780.34	501.203	
	4909	1777.34	499.352	
	4910	1778.34	498.824	
	4911	1784.34	499.375	
	4912	1787	499.32	
	4913	1783.72	497.297	
	4914	1785.34	496.797	
	4915	1788.44	496.273	
	4916	1790.34	495.879	
	4917	1792.34	495.242	
	4918	1794.52	495.168	
	4919	1797.61	495.27	
	4920	1805.22	496.855	
	4921	1806.34	496.852	
	4922	1802.5	495.195	
	4923	1796.34	492.176	
	4924	1798.34	492.219	
	4925	1799.34	492.348	
	4926	1806.34	495.309	
	4927	1812.45	497.219	
	4928	1814.2	497.734	
	4929	1815	497.969	
	4930	1816	498.16	
	4931	1817.34	498.273	
	4932	1818.34	498.836	
	4933	1820.34	499.008	
	4934	1815.34	496.316	
	4935	1817.34	496.941	
	4936	1819.32	497.074	
	4937	1827.63	499.215	
	4938	1829.34	499.043	
	4939	1831.34	498.152	
	4940	1834.34	497.305	
	4941	1835.87	496.844	
	4942	1832.34	495.418	
	4943	1834.34	495.746	
	4944	1836.2	495.828	
	4945	1837.29	495.754	
	4946	1838.11	495.375	
	4947	1839.19	495.457	
	4948	1840.36	495.359	
	4949	1840.34	494.926	
	4950	1842.34	494.949	
	4951	1844.18	494.902	
	4952	1845.34	494.852	
	4953	1847.34	494.867	
	4954	1848.61	494.863	
	4955	1849.34	494.934	
	4956	1850.34	494.918	
	4957	1851.59	495.262	
	4958	1853.24	495.934	
	4959	1854.44	496.168	
	4960	1855.34	496.297	
	4961	1857.34	496.969	
	4962	1859.28	496.895	
	4963	1860.34	495.855	
	4964	1855.34	493.289	
	4965	1856.34	492.895	
	4966	1859.34	492.875	
	4967	1867.84	493.785	
	4968	1870.29	493.848	
	4969	1872.34	493.824	
	4970	1874.51	493.84	
	4971	1876.43	493.418	
	4972	1872.34	492.906	
	4973	1866.34	491.313	
	4974	1868.34	491.301	
	4975	1869.34	491.273	
	4976	1876.5	493.145	
	4977	1876.96	493.191	
	4978	1875.34	492.926	
	4979	1877.34	493.273	
	4980	1878.34	493.309	
	4981	1879.06	493.855	
	4982	1879.34	493.891	
	4983	1880.17	493.953	
	4984	1880.34	494.035	
	4985	1881.34	494.141	
	4986	1882.34	494.195	
	4987	1882.39	494.18	
	4988	1883.35	494.188	
	4989	1884.34	493.953	
	4990	1886.25	493.832	
	4991	1886.32	493.043	
	4992	1887.17	492.871	
	4993	1886.41	492.266	
	4994	1887.34	492.238	
	4995	1888.34	492.324	
	4996	1888.38	492.27	
	4997	1889.34	492.305	
	4998	1889.51	492.148	
	4999	1890.34	492.059	
	5000	1890.96	491.805	
	5001	1890.96	491.242	
	5002	1891.08	491.195	
	5003	1886.34	489.895	
	5004	1886.34	489.867	
	5005	1886.34	489.844	
	5006	1887.34	489.918	
	5007	1887.34	489.844	
	5008	1888.34	489.898	
	5009	1889.21	489.91	
	5010	1888.34	489.246	
	5011	1890.23	489.945	
	5012	1889.34	489.219	
	5013	1889.34	489.234	
	5014	1891.97	490	
	5015	1892.18	489.914	
	5016	1892.22	489.867	
	5017	1889.2	488.938	
	5018	1889.34	488.816	
	5019	1888.34	488.309	
	5020	1888.34	488.273	
	5021	1890.49	488.953	
	5022	1890.18	488.816	
	5023	1890.07	488.152	
	5024	1889.34	488.152	
	5025	1888.34	488.215	
	5026	1889.02	488.098	
	5027	1888.34	488.148	
	5028	1883.29	492.102	
	5029	1883.49	492.313	
	5030	1884.11	492.305	
	5031	1884.28	492.051	
	5032	1884.5	491.422	
	5033	1885.1	491.113	
	5034	1885.27	491.363	
	5035	1877.84	495.918	
	5036	1876.51	496.066	
	5037	1876.49	496.176	
	5038	1876.52	496.266	
	5039	1876.51	496.246	
	5040	1876.23	496.852	
	5041	1875.54	496.844	
	5042	1875.42	496.883	
	5043	1875.28	496.887	
	5044	1874.42	496.992	
	5045	1874.33	497.121	
	5046	1875.47	497.309	
	5047	1875.34	497.988	
	5048	1874.58	498.172	
	5049	1874.47	498.355	
	5050	1874.34	498.883	
	5051	1873.54	499.016	
	5052	1873.38	499.223	
	5053	1873.26	499.902	
	5054	1872.57	500.016	
	5055	1872.51	500.172	
	5056	1865.16	494.867	
	5057	1864.32	495.07	
	5058	1872.43	501.293	
	5059	1872.44	501.855	
	5060	1875.34	502.008	
	5061	1873.34	502.359	
	5062	1873.34	502.977	
	5063	1872.4	503.113	
	5064	1873.3	503.863	
	5065	1872.4	504.098	
	5066	1872.34	504.277	
	5067	1873.34	504.262	
	5068	1873.34	504.281	
	5069	1873.4	504.086	
	5070	1873.34	503.887	
	5071	1872.39	503.961	
	5072	1871.45	503.863	
	5073	1870.41	503.926	
	5074	1869.33	503.852	
	5075	1868.48	503.926	
	5076	1867.45	504.219	
	5077	1862.19	499.926	
	5078	1860.67	501.461	
	5079	1860.75	497.426	
	5080	1859.13	491.914	
	5081	1852.95	498.914	
	5082	1861.13	494.914	
	5083	1864.13	488.914	
	5084	1857.13	485.313	
	5085	1847.14	497.914	
	5086	1855.16	492.293	
	5087	1859.61	497.441	
	5088	1860.66	497.992	
	5089	1859.16	497.68	
	5090	1843.37	495.559	
	5091	1842.87	494.145	
	5092	1842.27	493.23	
	5093	1842.62	493.188	
	5094	1842.8	494.055	
	5095	1842.56	493.906	
	5096	1842.56	493.879	
	5097	1842.23	494.117	
	5098	1842.03	494.059	
	5099	1841.87	494.059	
	5100	1841.6	494.426	
	5101	1841.64	494.383	
	5102	1841.24	494.16	
	5103	1840.99	494.059	
	5104	1840.65	493.152	
	5105	1840.62	493.785	
	5106	1840.1	493.059	
	5107	1839.83	492.309	
	5108	1839.58	492.234	
	5109	1839.2	491.98	
	5110	1839.04	491.176	
	5111	1839.04	491.137	
	5112	1839.37	490.152	
	5113	1839.68	489.176	
	5114	1841.7	489.059	
	5115	1842.69	488.91	
	5116	1844.3	489.211	
	5117	1844.37	488.836	
	5118	1850.96	495.18	
	5119	1850.86	495.004	
	5120	1851.09	494.898	
	5121	1851.21	494.738	
	5122	1856.71	492.066	
	5123	1850.97	486.992	
	5124	1853.44	486.891	
	5125	1852.92	486.59	
	5126	1849.57	486.27	
	5127	1849.51	486.031	
	5128	1849.71	485.348	
	5129	1850.13	485.199	
	5130	1849.63	485.398	
	5131	1849.33	484.996	
	5132	1848.27	480.84	
	5133	1848	480.387	
	5134	1844.13	476	
	5135	1844.1	475.973	
	5136	1848.28	471.254	
	5137	1841.54	468.676	
	5138	1842.38	470.266	
	5139	1841.38	470.754	
	5140	1850.1	476.656	
	5141	1849.7	475.359	
	5142	1846.1	472.973	
	5143	1840.1	474.973	
	5144	1833.1	469.688	
	5145	1833.41	468.973	
	5146	1832.37	470.973	
	5147	1832.1	471.32	
	5148	1830.8	474.949	
	5149	1831.82	476.973	
	5150	1824.25	483.973	
	5151	1831.1	477.973	
	5152	1828.1	476.973	
	5153	1824.1	476.973	
	5154	1830.1	477.969	
	5155	1827.61	475.973	
	5156	1828.01	475.973	
	5157	1828.1	475.973	
	5158	1828.1	475.973	
	5159	1831.69	479.973	
	5160	1828.23	476.973	
	5161	1828.09	476.973	
	5162	1824.25	483.973	
	5163	1824.25	483.973	
	5164	1824.54	477.973	
	5165	1824.38	475.973	
	5166	1824.78	480.035	
	5167	1824.67	479.805	
	5168	1816.25	472.973	
	5169	1812.25	469.973	
	5170	1808.25	466.973	
	5171	1804.25	463.973	
	5172	1800.25	460.973	
	5173	1837.25	474.473	
	5174	1837.75	475.156	
	5175	1837.53	475.672	
	5176	1837.75	476.16	
	5177	1838.86	476.527	
	5178	1838.88	476.891	
	5179	1838.84	477.34	
	5180	1839.84	470.711	
	5181	1839.75	471.023	
	5182	1839.73	471.387	
	5183	1839.5	471.586	
	5184	1839.44	471.406	
	5185	1839.45	470.973	
	5186	1839.51	470.613	
	5187	1838.98	470.52	
	5188	1838.95	470.273	
	5189	1838.86	470.055	
	5190	1838.7	469.758	
	5191	1838.59	469.656	
	5192	1838.57	469.578	
	5193	1838.58	469.59	
	5194	1838.91	469.195	
	5195	1841.02	466.09	
	5196	1841.28	463.914	
	5197	1841.81	462.266	
	5198	1842.85	459.59	
	5199	1843.61	458.461	
	5200	1842.94	457.711	
	5201	1843.33	456.914	
	5202	1843.21	456.906	
	5203	1843.27	456.664	
	5204	1842.77	456.324	
	5205	1842.29	456.297	
	5206	1838.2	453.664	
	5207	1838.27	455.184	
	5208	1842.27	463.414	
	5209	1842.27	463.414	
	5210	1842.27	463.414	
	5211	1842.27	463.414	
	5212	1842.27	463.414	
	5213	1842.27	463.414	
	5214	1842.27	463.414	
	5215	1842.27	463.414	
	5216	1842.27	463.414	
	5217	1842.27	463.414	
	5218	1842.27	463.414	
	5219	1842.27	463.414	
	5220	1842.27	463.414	
	5221	1842.27	463.414	
	5222	1842.27	463.414	
	5223	1848.27	457.414	
	5224	1848.77	454.543	
	5225	1847.77	453.504	
	5226	1844.27	447.414	
	5227	1840.27	444.414	
	5228	1838.27	445.414	
	5229	1840.27	445.414	
	5230	1840.27	445.414	
	5231	1840.27	443.414	
	5232	1840.27	443.414	
	5233	1825.77	468.664	
	5234	1828.49	470.164	
	5235	1830.25	470.164	
	5236	1831.35	471.031	
	5237	1832.27	473.188	
	5238	1832.88	473.688	
	5239	1832.72	476.965	
	5240	1832.92	477.746	
	5241	1832.19	479.465	
	5242	1824.72	481.395	
	5243	1823.02	482.641	
	5244	1822.72	484.543	
	5245	1826.23	483.184	
	5246	1825.33	483.465	
	5247	1825.09	481.727	
	5248	1824.98	480.719	
	5249	1824.34	480.004	
	5250	1824.02	479.559	
	5251	1823.78	477.887	
	5252	1823.69	472.059	
	5253	1822.35	466.617	
	5254	1821.35	465.059	
	5255	1821.31	468.059	
	5256	1819.65	466.059	
	5257	1817.42	463.758	
	5258	1817.34	466.047	
	5259	1816.3	467.059	
	5260	1815.16	469.879	
	5261	1814.49	476.559	
	5262	1812.67	479.559	
	5263	1810.79	479.559	
	5264	1809.13	478.559	
	5265	1806.67	485.559	
	5266	1804.67	488.559	
	5267	1802.67	491.559	
	5268	1800.67	494.559	
	5269	1798.67	497.559	
	5270	1796.67	500.559	
	5271	1794.67	503.559	
	5272	1792.67	506.559	
	5273	1790.67	509.559	
	5274	1798.17	516.059	
	5275	1805.06	519.023	
	5276	1813.67	521.039	
	5277	1817.9	520.031	
	5278	1793.04	482.832	
	5279	1792.75	482.824	
	5280	1787.36	488.332	
	5281	1780.43	488.332	
	5282	1780.41	488.32	
	5283	1780.52	488.332	
	5284	1780.52	488.332	
	5285	1788.52	482.688	
	5286	1794.52	478.332	
	5287	1802.52	484.84	
	5288	1803.52	490.332	
	5289	1802.66	493.332	
	5290	1802.66	493.332	
	5291	1802.66	493.332	
	5292	1802.66	493.332	
	5293	1802.66	493.332	
	5294	1802.52	497.332	
	5295	1794.52	491.332	
	5296	1787.31	491.293	
	5297	1789.23	491.41	
	5298	1788.27	491.914	
	5299	1787.95	499.332	
	5300	1789.08	499.719	
	5301	1789.22	497.129	
	5302	1784.97	504.066	
	5303	1792.52	507.066	
	5304	1785.84	506.977	
	5305	1787.35	507.109	
	5306	1789.29	507.574	
	5307	1793.41	507.91	
	5308	1795.52	508.543	
	5309	1795.95	507.832	
	5310	1796.52	503.969	
	5311	1801.3	506.078	
	5312	1800.02	506.668	
	5313	1801.02	507.953	
	5314	1804.14	506.047	
	5315	1807.78	482.59	
	5316	1809.37	482.449	
	5317	1810.28	481.895	
	5318	1812.28	482.133	
	5319	1813.11	481.73	
	5320	1814.21	481.582	
	5321	1814.14	480.664	
	5322	1815.24	480.59	
	5323	1821.28	478.117	
	5324	1822.99	478.438	
	5325	1826.28	474.34	
	5326	1828	469.059	
	5327	1829.4	468.059	
	5328	1830.91	466.148	
	5329	1832.47	464.84	
	5330	1833.92	463.785	
	5331	1829.77	458.34	
	5332	1830.34	457.258	
	5333	1831.29	456.52	
	5334	1832.4	456.004	
	5335	1837.59	474.699	
	5336	1839.02	474.199	
	5337	1844.01	473.531	
	5338	1844.98	470.41	
	5339	1846.95	468.336	
	5340	1848.98	466.539	
	5341	1852.02	467.199	
	5342	1853.12	467.406	
	5343	1855.89	466.301	
	5344	1857.2	465.191	
	5345	1858.94	464.199	
	5346	1860.31	463.199	
	5347	1862.01	461.16	
	5348	1863.13	459.324	
	5349	1864.87	458.23	
	5350	1865.36	456.23	
	5351	1867.16	456.23	
	5352	1869.29	455.809	
	5353	1870.87	454.809	
	5354	1872.63	454.809	
	5355	1874.93	460.332	
	5356	1873.04	461.219	
	5357	1873.41	461.227	
	5358	1874.53	461.309	
	5359	1875.38	461.285	
	5360	1877.31	461.273	
	5361	1878.67	461.293	
	5362	1877.23	460.418	
	5363	1877.32	463.207	
	5364	1872.45	456.809	
	5365	1876.94	463.809	
	5366	1878.85	463.309	
	5367	1878.97	462.371	
	5368	1880.13	461.309	
	5369	1883.79	462.453	
	5370	1881.62	460.203	
	5371	1882.79	460.27	
	5372	1885.39	460.414	
	5373	1884.79	459.113	
	5374	1884.95	458.172	
	5375	1884.81	455.543	
	5376	1885.15	454.051	
	5377	1885.15	454.051	
	5378	1885.15	454.051	
	5379	1885.15	454.051	
	5380	1885.15	454.051	
	5381	1886.15	448.816	
	5382	1886.05	449.051	
	5383	1886.05	449.051	
	5384	1886.05	449.051	
	5385	1886.15	449.051	
	5386	1886.15	449.051	
	5387	1886.15	449.051	
	5388	1886.15	449.051	
	5389	1886.15	449.051	
	5390	1886.15	449.051	
	5391	1886.15	449.051	
	5392	1886.15	449.051	
	5393	1886.15	449.051	
	5394	1886.15	449.051	
	5395	1886.15	449.051	
	5396	1886.15	449.051	
	5397	1886.15	449.051	
	5398	1886.15	449.051	
	5399	1886.15	449.051	
	5400	1886.15	449.051	
	5401	1886.15	449.051	
	5402	1886.15	449.051	
	5403	1886.15	449.051	
	5404	1886.15	449.051	
	5405	1886.15	449.051	
	5406	1886.15	449.051	
	5407	1886.15	449.051	
	5408	1886.15	449.051	
	5409	1886.15	449.051	
	5410	1886.15	449.051	
