Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	1235	388.84	591.137	
	1236	388.777	591.184	
	1237	388.676	591.188	
	1238	388.598	591.195	
	1239	388.551	591.199	
	1240	388.457	591.207	
	1241	388.305	591.23	
	1242	388.105	591.262	
	1243	387.91	591.309	
	1244	387.781	591.344	
	1245	387.777	591.367	
	1246	387.652	591.398	
	1247	387.59	591.422	
	1248	387.52	591.441	
	1249	387.375	591.477	
	1250	387.156	591.508	
	1251	386.93	591.531	
	1252	386.777	591.555	
	1253	386.777	591.566	
	1254	386.703	591.59	
	1255	386.586	591.613	
	1256	386.535	591.637	
	1257	386.438	591.656	
	1258	386.273	591.684	
	1259	386.074	591.719	
	1260	385.934	591.797	
	1261	386.125	591.855	
	1262	386.34	591.891	
	1263	386.488	591.914	
	1264	386.566	591.93	
	1265	386.648	591.949	
	1266	386.777	591.969	
	1267	386.777	591.996	
	1268	386.867	592.02	
	1269	387.066	592.043	
	1270	387.277	592.051	
	1271	387.453	592.051	
	1272	387.551	592.063	
	1273	387.617	592.07	
	1274	387.754	592.078	
	1275	387.777	592.098	
	1276	387.883	592.117	
	1277	388.078	592.133	
	1278	388.281	592.137	
	1279	388.457	592.133	
	1280	388.781	592.195	
	1281	389.367	592.211	
	1282	389.738	592.25	
	1283	390.266	592.227	
	1284	390.645	592.234	
	1285	391.152	592.191	
	1286	391.602	592.207	
	1287	392	592.223	
	1288	392.566	592.27	
	1289	392.852	592.305	
	1290	393.512	592.301	
	1291	393.777	592.313	
	1292	394.426	592.297	
	1293	394.777	592.313	
	1294	395.301	592.289	
	1295	395.703	592.285	
	1296	396.219	592.246	
	1297	396.633	592.258	
	1298	397.066	592.25	
	1299	397.598	592.266	
	1300	397.922	592.266	
	1301	398.555	592.277	
	1302	398.816	592.285	
	1303	399.488	592.273	
	1304	399.777	592.289	
	1305	400.391	592.273	
	1306	400.754	592.289	
	1307	401.277	592.266	
	1308	401.664	592.285	
	1309	402.121	592.27	
	1310	402.609	592.285	
	1311	402.969	592.281	
