Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	781	1504.21	582.992	
	782	1505.1	582.406	
	783	1505.75	582.305	
	784	1506.34	582.145	
	785	1507.21	581.824	
	786	1508.15	581.414	
	787	1508.84	581.352	
	788	1509.18	581.328	
	789	1509.4	581.359	
	790	1509.74	581.793	
	791	1509.8	582.297	
	792	1509.74	582.461	
	793	1509.64	583.129	
	794	1509.5	583.391	
	795	1509.38	583.836	
	796	1509.28	584.309	
	797	1509.24	584.461	
	798	1509.2	585.102	
	799	1509.17	585.383	
	800	1508.89	585.781	
	801	1508.79	586.27	
	802	1508.57	586.434	
	803	1508.36	586.992	
	804	1508.24	587.34	
	805	1508.21	587.711	
	806	1508.16	588.188	
	807	1508.09	588.371	
	808	1507.86	588.867	
	809	1507.65	589.277	
	810	1507.43	589.422	
	811	1507.25	590.063	
	812	1507.2	590.301	
	813	1507.2	590.773	
	814	1507.12	591.203	
	815	1507.01	591.367	
	816	1506.82	591.953	
	817	1506.61	592.277	
	818	1506.43	592.43	
	819	1506.27	593.176	
	820	1506.22	593.352	
	821	1506.2	593.941	
	822	1506.19	594.266	
	823	1506.2	594.73	
	824	1506.21	595.18	
	825	1506.61	595.219	
	826	1507.1	595.168	
	827	1507.23	594.93	
	828	1507.7	594.375	
	829	1508.12	594.266	
	830	1508.21	594.141	
	831	1508.49	593.789	
	832	1508.92	593.332	
	833	1509.17	593.207	
	834	1509.27	592.949	
	835	1509.71	592.367	
	836	1510.1	592.238	
	837	1510.2	592.066	
	838	1510.43	591.398	
	839	1510.87	591.293	
	840	1511.15	591.16	
	841	1511.22	590.848	
	842	1511.56	590.363	
	843	1512.02	590.234	
	844	1512.18	590.012	
	845	1512.38	589.414	
	846	1512.88	589.316	
	847	1513.18	589.195	
	848	1513.29	588.906	
	849	1513.79	588.414	
	850	1514.18	588.328	
	851	1514.36	588.254	
	852	1515.05	588.211	
	853	1515.22	588.266	
	854	1515.63	587.84	
	855	1516.1	587.328	
	856	1516.18	587.133	
	857	1516.27	586.75	
	858	1516.44	586.352	
	859	1516.7	586.195	
	860	1516.88	585.797	
	861	1517.11	585.348	
	862	1517.11	585.223	
	863	1517.19	584.598	
	864	1517.2	584.32	
	865	1517.2	584.203	
	866	1517.27	583.684	
	867	1517.38	583.313	
	868	1517.42	583.195	
	869	1517.52	582.781	
	870	1517.66	582.43	
	871	1517.77	582.246	
	872	1517.79	582.113	
	873	1517.86	581.59	
	874	1517.99	581.266	
	875	1518.01	581.082	
	876	1518.02	580.688	
	877	1518.1	580.32	
	878	1518.11	580.109	
	879	1518.11	579.836	
	880	1518.23	579.469	
	881	1518.35	579.219	
	882	1518.99	578.625	
	883	1519.08	578.43	
	884	1519.14	578.211	
	885	1519.14	578.039	
	886	1519.12	577.836	
	887	1519.12	577.645	
	888	1519.12	577.426	
	889	1519.11	577.246	
	890	1519.05	577.008	
	891	1519.02	576.797	
	892	1519.01	576.633	
	893	1519.01	576.441	
	894	1519.02	576.258	
	895	1518.98	576.02	
	896	1518.89	575.816	
	897	1518.82	575.633	
	898	1518.77	575.43	
	899	1518.75	575.223	
	900	1518.88	574.977	
	901	1518.85	575.02	
	902	1518.56	575.074	
	903	1518.21	575.176	
	904	1518.1	575.289	
	905	1518.01	575.367	
	906	1517.76	575.422	
	907	1517.28	575.453	
	908	1517.13	575.469	
	909	1517.04	575.473	
	910	1516.7	575.484	
	911	1516.25	575.516	
	912	1516.13	575.563	
	913	1516	575.641	
	914	1515.56	575.699	
	915	1515.21	575.762	
	916	1515.09	576.281	
	917	1514.83	576.344	
	918	1514.34	576.391	
	919	1514.11	576.418	
	920	1514.1	576.41	
	921	1514.09	576.406	
	922	1514.08	576.383	
	923	1514.04	576.363	
	924	1514	576.328	
	925	1513.79	576.293	
	926	1513.71	576.262	
	927	1513.63	575.723	
	928	1513.49	575.691	
	929	1513.37	575.676	
	930	1513.27	575.664	
	931	1513.22	575.648	
	932	1513.19	575.629	
	933	1513.17	575.617	
	934	1513.15	575.598	
	935	1513.14	575.586	
	936	1513.09	575.563	
	937	1513.01	575.543	
	938	1512.79	575.527	
	939	1512.64	575.516	
	940	1512.47	575.5	
	941	1512.35	575.5	
	942	1512.23	575.492	
	943	1512.14	575.484	
	944	1512.09	575.465	
	945	1512.05	575.465	
	946	1511.97	575.461	
	947	1511.85	575.457	
	948	1511.69	575.457	
	949	1511.54	575.445	
	950	1511.38	575.449	
	951	1511.23	575.449	
	952	1511.13	575.449	
	953	1511.08	575.461	
	954	1511	575.473	
	955	1510.86	575.492	
	956	1510.68	575.5	
	957	1510.52	575.539	
	958	1510.29	575.57	
	959	1510.16	575.617	
	960	1510.09	575.664	
	961	1510.01	575.699	
	962	1509.85	575.758	
	963	1509.64	575.828	
	964	1509.44	575.906	
	965	1509.25	575.992	
	966	1509.13	576.074	
	967	1509.05	576.156	
	968	1508.94	576.223	
	969	1508.75	576.301	
	970	1508.55	576.367	
	971	1508.31	576.43	
	972	1508.16	576.566	
