Adobe After Effects 8.0 Keyframe Data

	Units Per Second	59.94
	Source Width	7680
	Source Height	3840
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Spider	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	11254	6228.25	2372.25	
	11255	6228.25	2372.25	
	11256	6228.25	2372.25	
	11257	6228.25	2372.25	
	11258	6228.25	2372.25	
	11259	6228.25	2372.25	
	11260	6228.25	2372.25	
	11261	6228.25	2372.25	
	11262	6228.25	2372.25	
	11263	6228.25	2372.25	
	11264	6228.25	2372.25	
	11265	6228.25	2372.25	
	11266	6228.25	2372.25	
	11267	6228.25	2372.25	
	11268	6228.25	2372.25	
	11269	6228.25	2372.25	
	11270	6228.25	2372.25	
	11271	6228.25	2372.25	
	11272	6228.25	2372.25	
	11273	6228.25	2372.25	
	11274	6228.25	2372.25	
	11275	6228.25	2372.25	
	11276	6228.25	2372.25	
	11277	6228.25	2372.25	
	11278	6228.25	2372.25	
	11279	6228.25	2372.25	
	11280	6228.25	2372.25	
	11281	6228.25	2372.25	
	11282	6228.25	2372.25	
	11283	6228.25	2372.25	
	11284	6228.25	2372.25	
	11285	6228.25	2372.25	
	11286	6228.25	2372.25	
	11287	6228.25	2372.25	
	11288	6228.25	2372.25	
	11289	6228.25	2372.25	
	11290	6228.25	2372.25	
	11291	6228.25	2372.25	
	11292	6228.25	2372.25	
	11293	6227.35	2372.25	
	11294	6225.68	2372.17	
	11295	6223.24	2371.6	
	11296	6224.48	2368.63	
	11297	6229.09	2366.06	
	11298	6234.35	2363.48	
	11299	6241.17	2360.62	
	11300	6248.44	2357.45	
	11301	6257.27	2353.97	
	11302	6266.75	2350.25	
	11303	6277.32	2346.14	
	11304	6288.95	2341.78	
	11305	6301.32	2336.96	
	11306	6314.71	2331.89	
	11307	6329.25	2326.37	
	11308	6344.29	2320.54	
	11309	6360.32	2314.25	
	11310	6377.29	2307.6	
	11311	6395.23	2300.5	
	11312	6413.48	2292.94	
	11313	6433.18	2284.93	
	11314	6453.27	2276.42	
	11315	6474.22	2267.39	
	11316	6495.5	2257.86	
	11317	6518.04	2247.69	
	11318	6540.91	2236.9	
	11319	6564.35	2225.4	
	11320	6588.41	2213.19	
	11321	6613.27	2200.16	
	11322	6638.27	2186.27	
	11323	6663.44	2171.35	
	11324	6689.27	2155.3	
	11325	6714.94	2137.96	
	11326	6740.36	2119.25	
	11327	6765.52	2100.25	
	11328	6789.88	2081.25	
	11329	6813.54	2063.5	
	11330	6833.72	2045.75	
	11331	6848.61	2027.75	
	11332	6817.79	2009.75	
	11333	6787.79	1991.75	
	11334	6757.79	1973.75	
	11335	6727.79	1955.75	
	11336	6697.79	1937.75	
	11337	6667.79	1919.75	
	11338	6637.79	1901.75	
	11339	6607.79	1883.75	
	11340	6577.79	1865.75	
	11341	6547.79	1847.75	
	11342	6517.79	1829.75	
	11343	6487.79	1811.75	
	11344	6457.79	1793.75	
	11345	6427.79	1775.75	
	11346	6397.79	1757.75	
	11347	6367.79	1739.75	
	11348	6337.79	1721.75	
	11349	6307.79	1703.75	
	11350	6277.79	1685.75	
	11351	6247.79	1667.75	
	11352	6217.79	1649.75	
	11353	6187.79	1631.75	
	11354	6157.79	1613.75	
	11355	6127.79	1595.75	
	11356	6097.79	1577.75	
	11357	6067.79	1559.75	
	11358	6037.79	1541.75	
	11359	6007.79	1523.75	
	11360	5977.79	1505.75	
	11361	5947.79	1487.75	
	11362	5917.79	1469.75	
	11363	5887.79	1451.75	
	11364	5857.79	1433.75	
	11365	5495.79	1443.75	
	11366	5466.54	1426.09	
	11367	5436.79	1418.27	
	11368	5406.79	1400.34	
	11369	5378.79	1386.34	
	11370	5350.79	1372.34	
	11371	5322.79	1358.34	
	11372	5294.79	1344.34	
	11373	5266.79	1330.34	
	11374	5238.79	1316.34	
	11375	5208.79	1298.34	
	11376	5178.79	1280.34	
	11377	5148.79	1262.34	
	11378	5118.79	1244.34	
	11379	4732.79	1345.34	
	11380	4703.54	1352.27	
	11381	4675.37	1334.52	
	11382	4644.79	1316.52	
	11383	4615.79	1302.52	
	11384	4586.79	1288.52	
	11385	4557.79	1274.52	
	11386	4528.79	1260.52	
	11387	4499.79	1246.52	
	11388	4470.79	1232.52	
	11389	4440.79	1214.52	
	11390	4411.79	1198.52	
	11391	4382.79	1182.52	
	11392	3993.29	1276.77	
	11393	3966.04	1279.11	
	11394	3938.29	1260.11	
	11395	3912.29	1246.11	
	11396	3886.29	1232.11	
	11397	3860.29	1218.11	
	11398	3834.29	1204.11	
	11399	3808.29	1190.11	
	11400	3782.29	1176.11	
	11401	3754.29	1157.11	
	11402	3727.29	1141.11	
	11403	3700.29	1125.11	
	11404	3673.29	1109.11	
	11405	3646.29	1093.11	
	11406	3619.29	1077.11	
	11407	2688.29	1191.11	
	11415	2688.29	1191.11	
	11416	2661.04	1195.88	
	11417	2636.81	1175.88	
	11418	2612.29	1161.88	
	11419	2588.29	1147.88	
	11420	2564.29	1133.88	
	11421	2540.29	1119.88	
	11422	2516.29	1105.88	
	11423	2492.29	1091.88	
	11424	2468.29	1077.88	
	11425	2440.29	1057.88	
	11426	2414.29	1040.88	
	11427	2388.29	1023.88	
	11428	2362.29	1006.88	
	11429	1952.79	1156.88	
	11430	1925.37	1139.63	
	11431	1893.62	1137.7	
	11432	1861.62	1136.02	
	11433	1831.62	1133.63	
	11434	1801.62	1130.63	
	11435	1771.62	1127.63	
	11436	1741.62	1124.63	
	11437	1711.62	1121.63	
	11438	1681.62	1118.63	
	11439	1651.62	1115.63	
	11440	1621.62	1112.63	
	11441	1591.62	1109.63	
	11442	1561.62	1106.63	
	11443	1295.12	1134.63	
	11444	1251.12	1132.63	
	11445	1219.37	1131.94	
	11446	1187.62	1130.58	
	11447	1155.87	1129.37	
	11448	1123.12	1128.21	
	11449	1091.37	1127.06	
	11450	1059.62	1125.9	
	11451	1027.87	1124.75	
	11452	995.117	1123.55	
	11453	963.367	1122.55	
	11454	932.117	1121.71	
	11455	900.617	1120.71	
	11456	868.867	1119.71	
	11457	836.867	1119.71	
	11458	804.867	1118.71	
	11459	773.367	1117.75	
	11460	741.867	1117.71	
	11461	710.367	1116.75	
	11462	678.867	1116.71	
	11463	647.367	1116.35	
	11464	615.867	1115.71	
	11465	583.867	1115.71	
	11466	552.367	1114.95	
	11467	520.867	1114.71	
	11468	488.867	1114.71	
	11469	460.867	1114.71	
	11470	435.867	1114.71	
	11471	412.867	1114.66	
	11472	389.867	1114.35	
	11473	367.867	1114.35	
	11474	346.867	1114.35	
	11475	326.867	1114.66	
	11476	307.867	1114.71	
	11477	289.867	1114.71	
	11478	272.867	1114.71	
	11479	182.867	1117.21	
	11480	167.98	1117.39	
	11481	153.574	1117.79	
	11482	140.113	1118.12	
	11483	127.93	1118.36	
	11484	116.359	1118.91	
	11485	106.074	1119.24	
	11486	96.9023	1119.8	
	11487	88.4413	1120.24	
	11488	81.1406	1120.91	
	11489	75.082	1121.36	
	11490	70.0546	1122.12	
	11491	66.0742	1122.78	
	11492	63.1367	1123.39	
	11493	61.5663	1124.21	
	11494	61.0195	1125.09	
	11495	59.2695	1126.09	
	11496	57.2695	1127.09	
	11502	7583.27	1157.09	
	11503	7576.63	1158.38	
	11504	7569.35	1159.71	
	11505	7560.68	1161.11	
	11506	7551.55	1162.56	
	11507	7541.55	1164.1	
	11508	7530.64	1165.67	
	11509	7519.3	1167.31	
	11510	7506.66	1169.03	
	11511	7493.56	1170.75	
	11512	7479.6	1172.54	
	11513	7465.05	1174.42	
	11514	7449.54	1176.32	
	11515	7433.45	1178.3	
	11516	7416.47	1180.33	
	11517	7398.58	1182.42	
	11518	7380.4	1184.54	
	11519	7361.27	1186.76	
	11520	7341.45	1189.04	
	11521	7320.71	1191.31	
	11522	7299.57	1193.67	
	11523	7277.7	1196.09	
	11524	7255.45	1198.55	
	11525	7232.33	1201.09	
	11526	7208.5	1203.67	
	11527	7184.04	1206.32	
	11528	7158.99	1209.04	
	11529	7133.47	1211.77	
	11530	7107.25	1214.55	
	11531	7080.45	1217.43	
	11532	7052.88	1220.34	
	11533	7024.96	1223.3	
	11534	6996.52	1226.33	
	11535	6967.49	1229.42	
	11536	6937.65	1232.54	
	11537	6907.57	1235.75	
	11538	6876.99	1239.03	
	11539	6845.7	1242.29	
	11540	6814.28	1245.65	
	11541	6782	1249.09	
	11542	6749.47	1252.55	
	11543	6716.39	1256.09	
	11544	6682.58	1259.69	
	11545	6648.57	1263.34	
	11546	6614.3	1267.08	
	11547	6579.42	1270.86	
	11548	6543.92	1274.64	
	11549	6508.36	1278.54	
	11550	6472.18	1282.5	
	11551	6435.54	1286.5	
	11552	6398.57	1290.56	
	11553	6361.49	1294.71	
	11554	6323.61	1298.96	
	11555	6285.61	1303.15	
	11556	6247.49	1307.49	
	11557	6208.6	1311.93	
	11558	6169.59	1316.33	
	11559	6130.48	1320.89	
	11560	6090.62	1325.44	
	11561	6050.71	1330.09	
	11562	6010.56	1334.82	
	11563	5970.25	1339.58	
	11564	5929.5	1344.45	
	11565	5888.5	1349.37	
	11566	5847.27	1354.37	
	11567	5805.58	1359.45	
	11568	5763.95	1364.56	
	11569	5722.1	1369.82	
	11570	5679.87	1375.09	
	11571	5637.55	1380.46	
	11572	5595.52	1385.95	
	11573	5553.52	1391.44	
	11574	5511.52	1397.05	
	11575	5469.52	1402.75	
	11576	5427.52	1408.57	
	11577	5385.52	1414.5	
	11578	5343.52	1420.5	
	11579	5301.52	1426.56	
	11580	5259.52	1432.66	
	11581	5217.52	1439.41	
	11582	5175.77	1445.88	
	11583	5133.77	1452.26	
	11584	5091.77	1458.83	
	11585	5049.77	1465.64	
	11586	5007.77	1472.7	
	11587	4965.77	1479.72	
	11588	4924.27	1486.04	
	11589	4883.27	1493.05	
	11590	4841.77	1500.72	
	11591	4799.77	1507.79	
	11592	4757.02	1514.91	
	11593	4714.02	1522.6	
	11594	4671.02	1529.93	
	11595	4628.02	1537.83	
	11596	4585.02	1545.78	
	11597	4542.02	1553.78	
	11598	4499.02	1561.83	
	11599	4456.02	1569.95	
	11600	4413.02	1578.75	
	11601	4370.02	1587.04	
	11602	4327.02	1595.88	
	11603	4284.02	1604.87	
	11604	4241.02	1613.95	
	11605	4198.02	1623.62	
	11606	4155.02	1632.9	
	11607	4112.02	1642.82	
	11608	4069.02	1652.83	
	11609	4026.02	1662.94	
	11610	3983.02	1673.78	
	11611	3940.02	1684.52	
	11612	3897.02	1695.73	
	11613	3855.48	1706.91	
	11614	3815.01	1718.83	
	11615	3774.64	1730.88	
	11616	3734.85	1743.67	
	11617	3695.33	1756.74	
	11618	3656.32	1769.95	
	11619	3617.7	1784.09	
	11620	3579.64	1798.91	
	11621	3542.29	1814.69	
	11622	3505.4	1830.87	
	11623	3469.4	1848.06	
	11624	3434.34	1866.82	
	11625	3400.36	1886.79	
	11626	3367.96	1908.23	
	11627	3337.34	1931.97	
	11628	3309.54	1958.8	
	11629	3286.2	1987.79	
	11630	3269.41	2016.79	
	11631	3262.84	2045.79	
	11632	3267.11	2068.79	
	11633	3281.32	2097.79	
	11634	3301.31	2126.79	
	11635	3324.96	2155.79	
	11636	3350.62	2184.29	
	11637	3378.04	2206.29	
	11638	3405.96	2226.29	
	11639	3434.33	2243.79	
	11640	3463.11	2261.29	
	11641	3491.54	2280.29	
	11642	3520.35	2293.29	
	11643	3549.04	2309.29	
	11644	3577.33	2321.29	
	11645	3605.35	2335.29	
	11646	3633.3	2349.29	
	11647	3660.42	2357.29	
	11648	3687.52	2369.29	
	11649	3714.34	2380.29	
	11650	3740.41	2389.79	
	11651	3766.36	2398.79	
	11652	3791.56	2409.29	
	11653	3816.37	2418.29	
	11654	3840.83	2435.29	
	11655	3864.43	2435.29	
	11656	3887.88	2443.29	
	11657	3910.37	2449.79	
	11658	3932.48	2458.29	
	11659	3915.3	2490.29	
	11660	3936.45	2497.04	
	11661	3956.75	2503.57	
	11662	3976.38	2509.73	
	11663	3995.41	2515.68	
	11664	4013.79	2521.36	
	11665	4031.49	2526.76	
	11666	4048.52	2531.93	
	11667	4064.85	2536.86	
	11668	4080.5	2541.62	
	11669	4095.41	2546.02	
	11670	4109.64	2550.27	
	11671	4123	2554.27	
	11672	4135.84	2558.03	
	11673	4147.82	2561.63	
	11674	4158.93	2564.92	
	11675	4169.46	2568.05	
	11676	4179	2570.96	
	11677	4187.9	2573.69	
	11678	4195.91	2576.22	
	11679	4203.11	2578.56	
	11680	4209.57	2580.65	
	11681	4214.98	2582.62	
	11682	4219.75	2584.37	
	11683	4223.46	2586.07	
	11684	4224.84	2588.23	
	11685	4222.64	2588.64	
	11686	4221.18	2588.68	
	11687	4220.71	2588.68	
	11688	4220.71	2588.68	
	11689	4220.71	2588.68	
	11690	4220.71	2588.68	
	11691	4220.71	2588.68	
	11692	4220.71	2588.68	
	11693	4220.71	2588.68	
	11694	4220.71	2588.68	
	11695	4220.71	2588.68	
	11696	4220.71	2588.68	
	11697	4220.71	2588.68	
	11698	4220.71	2588.68	
	11699	4220.71	2588.68	
	11700	4220.71	2588.68	
	11701	4220.71	2588.68	
	11702	4220.71	2588.68	
	11703	4220.71	2588.68	
	11704	4220.71	2588.68	
	11705	4220.71	2588.68	
	11706	4220.71	2588.68	
	11707	4220.71	2588.68	
	11708	4220.71	2588.68	
	11709	4220.71	2588.68	
	11710	4220.71	2588.68	
	11711	4220.71	2588.68	
	11712	4220.71	2588.68	
	11713	4220.71	2588.68	
	11714	4220.71	2588.68	
	11715	4220.71	2588.68	
	11716	4220.71	2588.68	
	11717	4220.71	2588.68	
	11718	4220.71	2588.68	
	11719	4220.71	2588.68	
	11720	4220.71	2588.68	
	11721	4220.71	2588.68	
	11722	4220.71	2588.68	
	11723	4220.71	2588.68	
	11724	4220.71	2588.68	
	11725	4220.71	2588.68	
	11726	4220.71	2588.68	
	11727	4220.71	2588.68	
	11728	4220.71	2588.68	
	11729	4220.71	2588.68	
	11730	4220.71	2588.68	
	11731	4220.71	2588.68	
	11732	4220.71	2588.68	
	11733	4220.71	2588.68	
	11734	4220.71	2588.68	
	11735	4220.71	2588.68	
	11736	4220.71	2588.68	
	11737	4220.71	2588.68	
	11738	4220.71	2588.68	
	11739	4220.71	2588.68	
	11740	4220.71	2588.68	
	11741	4220.71	2588.68	
	11742	4220.71	2588.68	
	11743	4220.71	2588.68	
	11744	4220.71	2588.68	
	11745	4220.71	2588.68	
	11746	4220.71	2588.68	
	11747	4220.71	2588.68	
	11748	4220.71	2588.68	
	11749	4220.71	2588.68	
	11750	4220.71	2588.68	
	11751	4220.71	2588.68	
	11752	4220.71	2588.68	
	11753	4220.71	2588.68	
	11754	4220.71	2588.68	
	11755	4220.71	2588.68	
	11756	4220.71	2588.68	
	11757	4220.71	2588.68	
	11758	4220.71	2588.68	
	11759	4220.71	2588.68	
	11760	4220.71	2588.68	
	11761	4220.71	2588.68	
	11762	4220.71	2588.68	
	11763	4220.71	2588.68	
	11764	4220.71	2588.68	
	11765	4220.71	2588.68	
	11766	4220.71	2588.68	
	11767	4220.71	2588.68	
	11768	4220.71	2588.68	
	11769	4220.71	2588.68	
	11770	4220.71	2588.68	
	11771	4220.71	2588.68	
	11772	4220.71	2588.68	
	11773	4220.71	2588.68	
	11774	4220.71	2588.68	
	11775	4220.71	2588.68	
	11776	4220.71	2588.68	
	11777	4220.71	2588.68	
	11778	4220.71	2588.68	
	11779	4220.71	2588.68	
	11780	4220.71	2588.68	
	11781	4220.71	2588.68	
	11782	4220.71	2588.68	
	11783	4220.71	2588.68	
	11784	4220.71	2588.68	
	11785	4220.71	2588.68	
	11786	4220.71	2588.68	
	11787	4220.71	2588.68	
	11788	4220.71	2588.68	
	11789	4220.71	2588.68	
	11790	4220.71	2588.68	
	11791	4220.71	2588.68	
	11792	4220.71	2588.68	
	11793	4220.71	2588.68	
	11794	4220.71	2588.68	
	11795	4220.71	2588.68	
	11796	4220.71	2588.68	
	11797	4220.71	2588.68	
	11798	4220.71	2588.68	
	11799	4220.71	2588.68	
	11800	4220.71	2588.68	
	11801	4220.71	2588.68	
	11802	4220.71	2588.68	
	11803	4220.71	2588.68	
	11804	4220.71	2588.68	
	11805	4220.71	2588.68	
	11806	4220.71	2588.68	
	11807	4220.71	2588.68	
	11808	4220.71	2588.68	
	11809	4220.71	2588.68	
	11810	4220.71	2588.68	
	11811	4220.71	2588.68	
	11812	4220.71	2588.68	
	11813	4220.71	2588.68	
	11814	4220.71	2588.68	
	11815	4220.71	2588.68	
	11816	4220.71	2588.68	
	11817	4220.71	2588.68	
	11818	4220.71	2588.68	
	11819	4220.71	2588.68	
	11820	4220.71	2588.68	
	11821	4220.71	2588.68	
	11822	4220.71	2588.68	
	11823	4220.71	2588.68	
	11824	4220.71	2588.68	
	11825	4220.71	2588.68	
	11826	4220.71	2588.68	
	11827	4220.71	2588.68	
	11828	4220.71	2588.68	
	11829	4220.71	2588.68	
	11830	4220.71	2588.68	
	11831	4220.71	2588.68	
	11832	4220.71	2588.68	
	11833	4220.71	2588.68	
	11834	4220.71	2588.68	
	11835	4220.71	2588.68	
	11836	4220.71	2588.68	
	11837	4220.71	2588.68	
	11838	4220.71	2588.68	
	11839	4220.71	2588.68	
	11840	4220.71	2588.68	
	11841	4220.71	2588.68	
	11842	4220.71	2588.68	
	11843	4220.71	2588.68	
	11844	4220.71	2588.68	
	11845	4220.71	2588.68	
	11846	4220.71	2588.68	
	11847	4220.71	2588.68	
	11848	4220.71	2588.68	
	11849	4220.71	2588.68	
	11850	4220.71	2588.68	
	11851	4220.71	2588.68	
	11852	4220.71	2588.68	
	11853	4220.71	2588.68	
	11854	4220.71	2588.68	
	11855	4220.71	2588.68	
	11856	4220.71	2588.68	
	11857	4220.71	2588.68	
	11858	4220.71	2588.68	
	11859	4220.71	2588.68	
	11860	4220.71	2588.68	
	11861	4220.71	2588.68	
	11862	4220.71	2588.68	
	11863	4220.71	2588.68	
	11864	4220.71	2588.68	
	11865	4220.71	2588.68	
	11866	4220.71	2588.68	
	11867	4220.71	2588.68	
	11868	4220.71	2588.68	
	11869	4220.71	2588.68	
	11870	4220.71	2588.68	
	11871	4220.71	2588.68	
	11872	4220.71	2588.68	
	11873	4220.71	2588.68	
	11874	4220.71	2588.68	
	11875	4220.71	2588.68	
	11876	4220.71	2588.68	
	11877	4220.71	2588.68	
	11878	4220.71	2588.68	
	11879	4220.71	2588.68	
	11880	4220.71	2588.68	
	11881	4220.71	2588.68	
	11882	4220.71	2588.68	
	11883	4220.71	2588.68	
	11884	4220.71	2588.68	
	11885	4220.71	2588.68	
	11886	4220.71	2588.68	
	11887	4220.71	2588.68	
	11888	4220.71	2588.68	
	11889	4220.71	2588.68	
	11890	4220.71	2588.68	
	11891	4220.71	2588.68	
	11892	4220.71	2588.68	
	11893	4220.71	2588.68	
	11894	4220.71	2588.68	
	11895	4220.71	2588.68	
	11896	4220.71	2588.68	
	11897	4220.71	2588.68	
	11898	4220.71	2588.68	
	11899	4220.71	2588.68	
	11900	4220.71	2588.68	
	11901	4220.71	2588.68	
	11902	4220.71	2588.68	
	11903	4220.71	2588.68	
	11904	4220.71	2588.68	
	11905	4220.71	2588.68	
	11906	4220.71	2588.68	
	11907	4220.71	2588.68	
	11908	4220.71	2588.68	
	11909	4220.71	2588.68	
	11910	4220.71	2588.68	
	11911	4220.71	2588.68	
	11912	4220.71	2588.68	
	11913	4220.71	2588.68	
	11914	4220.71	2588.68	
	11915	4220.71	2588.68	
	11916	4220.71	2588.68	
	11917	4220.71	2588.68	
	11918	4220.71	2588.68	
	11919	4220.71	2588.68	
	11920	4220.71	2588.68	
	11921	4220.71	2588.68	
	11922	4220.71	2588.68	
	11923	4220.71	2588.68	
	11924	4220.71	2588.68	
	11925	4220.71	2588.68	
	11926	4220.71	2588.68	
	11927	4220.71	2588.68	
	11928	4220.71	2588.68	
	11929	4220.71	2588.68	
	11930	4220.71	2588.68	
	11931	4220.71	2588.68	
	11932	4220.71	2588.68	
	11933	4220.71	2588.68	
	11934	4220.71	2588.68	
	11935	4220.71	2588.68	
	11936	4220.71	2588.68	
	11937	4220.96	2588.68	
	11938	4220.96	2588.68	
	11939	4220.96	2588.68	
	11940	4220.96	2588.68	
	11941	4220.96	2588.68	
	11942	4220.96	2588.68	
	11943	4220.96	2588.68	
	11944	4220.96	2588.68	
	11945	4220.96	2588.68	
	11946	4220.96	2588.68	
	11947	4220.96	2588.68	
	11948	4220.96	2588.68	
	11949	4220.96	2588.68	
	11950	4220.96	2588.68	
	11951	4220.96	2588.68	
	11952	4220.96	2588.68	
	11953	4220.96	2588.68	
	11954	4220.96	2588.68	
	11955	4220.96	2588.68	
	11956	4220.96	2588.68	
	11957	4220.96	2588.68	
	11958	4220.96	2588.68	
	11959	4220.96	2588.68	
	11960	4220.96	2588.68	
	11961	4220.96	2588.68	
	11962	4220.96	2588.68	
	11963	4220.96	2588.68	
	11964	4220.96	2588.68	
	11965	4220.96	2588.68	
	11966	4220.96	2588.68	
	11967	4220.96	2588.68	
	11968	4220.96	2588.68	
	11969	4220.96	2588.68	
	11970	4220.96	2588.68	
	11971	4220.96	2588.68	
	11972	4220.96	2588.68	
	11973	4220.96	2588.68	
	11974	4220.96	2588.68	
	11975	4220.96	2588.68	
	11976	4220.96	2588.68	
	11977	4220.96	2588.68	
	11978	4220.96	2588.68	
	11979	4220.96	2588.68	
	11980	4220.96	2588.68	
	11981	4220.96	2588.68	
	11982	4220.96	2588.68	
	11983	4220.96	2588.68	
	11984	4220.96	2588.68	
	11985	4220.96	2588.68	
	11986	4220.96	2588.68	
	11987	4220.96	2588.68	
	11988	4220.96	2588.68	
	11989	4220.96	2588.68	
	11990	4220.96	2588.68	
	11991	4220.96	2588.68	
	11992	4220.96	2588.68	
	11993	4220.96	2588.68	
	11994	4220.96	2588.68	
	11995	4220.96	2588.68	
	11996	4220.96	2588.68	
	11997	4220.96	2588.68	
	11998	4220.96	2588.68	
	11999	4220.96	2588.68	
	12000	4220.96	2588.68	
	12001	4220.96	2588.68	
	12002	4220.96	2588.68	
	12003	4220.96	2588.68	
	12004	4220.96	2588.68	
	12005	4220.96	2588.68	
	12006	4220.96	2588.68	
	12007	4220.96	2588.68	
	12008	4220.96	2588.68	
	12009	4220.96	2588.68	
	12010	4220.96	2588.68	
	12011	4220.96	2588.68	
	12012	4220.96	2588.68	
	12013	4220.96	2588.68	
	12014	4220.96	2588.68	
	12015	4220.96	2588.68	
	12016	4220.96	2588.68	
	12017	4220.96	2588.68	
	12018	4220.96	2588.68	
	12019	4220.96	2588.68	
	12020	4220.96	2588.68	
	12021	4220.96	2588.68	
	12022	4220.96	2588.68	
	12023	4220.96	2588.68	
	12024	4220.96	2588.68	
	12025	4220.96	2588.68	
	12026	4220.96	2588.68	
	12027	4220.96	2588.68	
	12028	4220.96	2588.68	
	12029	4220.96	2588.68	
	12030	4220.96	2588.68	
	12031	4220.96	2588.68	
	12032	4220.96	2588.68	
	12033	4220.96	2588.68	
	12034	4220.96	2588.68	
	12035	4220.96	2588.68	
	12036	4220.96	2588.68	
	12037	4220.96	2588.68	
	12038	4220.96	2588.68	
	12039	4220.96	2588.68	
	12040	4220.96	2588.68	
	12041	4220.96	2588.68	
	12042	4220.96	2588.68	
	12043	4220.96	2588.68	
	12044	4220.96	2588.68	
	12045	4220.96	2588.68	
	12046	4220.96	2588.68	
	12047	4220.96	2588.68	
	12048	4220.96	2588.68	
	12049	4220.96	2588.68	
	12050	4220.96	2588.68	
	12051	4220.96	2588.68	
	12052	4220.96	2588.68	
	12053	4220.96	2588.68	
	12054	4220.96	2588.68	
	12055	4220.96	2588.68	
	12056	4220.96	2588.68	
	12057	4220.96	2588.68	
	12058	4220.96	2588.68	
	12059	4220.96	2588.68	
	12060	4220.96	2588.68	
	12061	4220.96	2588.68	
	12062	4220.96	2588.68	
	12063	4220.96	2588.68	
	12064	4220.96	2588.68	
	12065	4220.96	2588.68	
	12066	4220.96	2588.68	
	12067	4220.96	2588.68	
	12068	4220.96	2588.68	
	12069	4220.96	2588.68	
	12070	4220.96	2588.68	
	12071	4220.96	2588.68	
	12072	4220.96	2588.68	
	12073	4220.96	2588.68	
	12074	4220.96	2588.68	
	12075	4220.96	2588.68	
	12076	4220.96	2588.68	
	12077	4220.96	2588.68	
	12078	4220.96	2588.68	
	12079	4220.96	2588.68	
	12080	4220.96	2588.68	
	12081	4220.96	2588.68	
	12082	4220.96	2588.68	
	12083	4220.96	2588.68	
	12084	4220.96	2588.68	
	12085	4220.96	2588.68	
	12086	4221.21	2588.68	
	12087	4221.21	2588.68	
	12088	4221.21	2588.68	
	12089	4221.21	2588.68	
	12090	4221.21	2588.68	
	12091	4221.21	2588.68	
	12092	4221.21	2588.68	
	12093	4221.21	2588.68	
	12094	4221.21	2588.68	
	12095	4221.21	2588.68	
	12096	4221.21	2588.68	
	12097	4221.21	2588.68	
	12098	4221.21	2588.68	
	12099	4221.21	2588.68	
	12100	4221.21	2588.68	
	12101	4221.21	2588.68	
	12102	4221.21	2588.68	
	12103	4221.21	2588.68	
	12104	4221.21	2588.68	
	12105	4221.21	2588.68	
	12106	4221.21	2588.68	
	12107	4221.21	2588.68	
	12108	4221.21	2588.68	
	12109	4221.21	2588.68	
	12110	4221.21	2588.68	
	12111	4221.21	2588.68	
	12112	4221.21	2588.68	
	12113	4221.21	2588.68	
	12114	4221.21	2588.68	
	12115	4221.21	2588.68	
	12116	4221.21	2588.68	
	12117	4221.21	2588.68	
	12118	4221.21	2588.68	
	12119	4221.21	2588.68	
	12120	4221.21	2588.68	
	12121	4221.21	2588.68	
	12122	4221.21	2588.68	
	12123	4221.21	2588.68	
	12124	4221.21	2588.68	
	12125	4221.21	2588.68	
	12126	4221.21	2588.68	
	12127	4221.21	2588.68	
	12128	4221.21	2588.68	
	12129	4221.21	2588.68	
	12130	4221.21	2588.68	
	12131	4221.21	2588.68	
	12132	4221.21	2588.68	
	12133	4221.21	2588.68	
	12134	4221.21	2588.68	
	12135	4221.21	2588.68	
	12136	4221.21	2588.68	
	12137	4221.21	2588.68	
	12138	4221.21	2588.68	
	12139	4221.21	2588.68	
	12140	4221.21	2588.68	
	12141	4221.21	2588.68	
	12142	4221.21	2588.68	
	12143	4221.21	2588.68	
	12144	4221.21	2588.68	
	12145	4221.21	2588.68	
	12146	4221.21	2588.68	
	12147	4221.21	2588.68	
	12148	4221.21	2588.68	
	12149	4221.21	2588.68	
	12150	4221.21	2588.68	
	12151	4221.21	2588.68	
	12152	4221.21	2588.68	
	12153	4221.21	2588.68	
	12154	4221.21	2588.68	
	12155	4221.21	2588.68	
	12156	4221.21	2588.68	
	12157	4221.21	2588.68	
	12158	4221.21	2588.68	
	12159	4221.21	2588.68	
	12160	4221.21	2588.68	
	12161	4221.21	2588.68	
	12162	4221.21	2588.68	
	12163	4221.21	2588.68	
	12164	4221.21	2588.68	
	12165	4221.21	2588.68	
	12166	4221.21	2588.68	
	12167	4221.21	2588.68	
	12168	4221.59	2588.55	
	12169	4223.27	2588.26	
	12170	4225.75	2587.61	
	12171	4229.36	2586.76	
	12172	4233.96	2585.73	
	12173	4239.41	2584.53	
	12174	4246.05	2582.99	
	12175	4253.4	2581.36	
	12176	4261.89	2579.43	
	12177	4271.24	2577.27	
	12178	4281.41	2574.81	
	12179	4292.5	2572.35	
	12180	4304.54	2569.54	
	12181	4317.45	2566.54	
	12182	4331.36	2563.39	
	12183	4346.05	2559.87	
	12184	4361.43	2556.37	
	12185	4377.94	2552.52	
	12186	4395.22	2548.49	
	12187	4413.36	2544.24	
	12188	4432.38	2539.7	
	12189	4452.35	2535.04	
	12190	4473.18	2530.16	
	12191	4494.65	2525.02	
	12192	4517.2	2519.69	
