Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	100
	Source Height	100
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Transform	Scale
	Frame	X percent	Y percent	Z percent	
	1058	312.715	312.715	100	
	1059	312.79	312.79	100	
	1060	312.939	312.939	100	
	1061	313.147	313.147	100	
	1062	313.305	313.305	100	
	1063	313.397	313.397	100	
	1064	313.43	313.43	100	
	1065	313.471	313.471	100	
	1066	313.372	313.372	100	
	1067	313.43	313.43	100	
	1068	313.455	313.455	100	
	1069	313.513	313.513	100	
	1070	313.471	313.471	100	
	1071	313.53	313.53	100	
	1072	313.571	313.571	100	
	1073	313.604	313.604	100	
	1074	313.679	313.679	100	
	1075	313.638	313.638	100	
	1076	313.754	313.754	100	
	1077	313.779	313.779	100	
	1078	313.829	313.829	100	
	1079	313.954	313.954	100	
	1080	313.962	313.962	100	
	1081	313.937	313.937	100	
	1082	313.953	313.953	100	
	1083	313.978	313.978	100	
	1084	313.978	313.978	100	
	1085	313.978	313.978	100	
	1086	314.012	314.012	100	
	1087	314.086	314.086	100	
	1088	314.145	314.145	100	
	1089	314.153	314.153	100	
	1090	314.169	314.169	100	
	1091	314.261	314.261	100	
	1092	314.269	314.269	100	
	1093	314.294	314.294	100	
	1094	314.369	314.369	100	
	1095	314.427	314.427	100	
	1096	314.444	314.444	100	
	1097	314.51	314.51	100	
	1098	314.602	314.602	100	
	1099	314.627	314.627	100	
	1100	314.743	314.743	100	
	1101	314.768	314.768	100	
	1102	314.784	314.784	100	
	1103	314.901	314.901	100	
	1104	314.909	314.909	100	
	1105	314.992	314.992	100	
	1106	315.051	315.051	100	
	1107	315.076	315.076	100	
	1108	315.15	315.15	100	
	1109	315.217	315.217	100	
	1110	315.333	315.333	100	
	1111	315.333	315.333	100	
	1112	315.508	315.508	100	
	1113	315.524	315.524	100	
	1114	315.599	315.599	100	
	1115	315.674	315.674	100	
	1116	315.699	315.699	100	
	1117	315.749	315.749	100	
	1118	315.798	315.798	100	
	1119	315.42	315.42	100	
	1120	315.159	315.159	100	
	1121	314.863	314.863	100	
	1122	314.615	314.615	100	
	1123	314.301	314.301	100	
	1124	313.794	313.794	100	
	1125	313.599	313.599	100	
	1126	313.545	313.545	100	
	1127	312.79	312.79	100	
	1128	312.43	312.43	100	
	1129	312.452	312.452	100	
	1130	311.464	311.464	100	
	1131	312.148	312.148	100	
	1132	311.151	311.151	100	
	1133	311.095	311.095	100	
	1134	311.127	311.127	100	
	1135	310.999	310.999	100	
	1136	310.16	310.16	100	
	1137	310.06	310.06	100	
	1138	310.238	310.238	100	
	1139	310.22	310.22	100	
	1140	309.291	309.291	100	
	1141	309.266	309.266	100	
	1142	309.099	309.099	100	
	1143	308.399	308.399	100	
	1144	309.715	309.715	100	
	1145	308.798	308.798	100	
	1146	308.813	308.813	100	
	1147	308.75	308.75	100	
	1148	307.779	307.779	100	
	1149	307.818	307.818	100	
	1150	307.848	307.848	100	
	1151	306.921	306.921	100	
	1152	307.084	307.084	100	
	1153	307.195	307.195	100	
	1154	306.497	306.497	100	
	1155	306.729	306.729	100	
	1156	306.941	306.941	100	
	1157	305.822	305.822	100	
	1158	304.922	304.922	100	
	1159	305.1	305.1	100	
	1160	304.701	304.701	100	
	1161	304.167	304.167	100	
	1162	303.749	303.749	100	
	1163	303.598	303.598	100	
	1164	303.475	303.475	100	
	1165	303.148	303.148	100	
	1166	302.417	302.417	100	
	1167	302.018	302.018	100	
	1168	301.911	301.911	100	
	1169	301.492	301.492	100	
	1170	301.14	301.14	100	
	1171	300.807	300.807	100	
	1172	300.246	300.246	100	
	1173	299.923	299.923	100	
	1174	299.125	299.125	100	
	1175	299.305	299.305	100	
	1176	299.045	299.045	100	
	1177	298.878	298.878	100	
	1178	297.485	297.485	100	
	1179	297.342	297.342	100	
	1180	297.247	297.247	100	
	1181	296.759	296.759	100	
	1182	296.751	296.751	100	
	1183	296.716	296.716	100	
	1184	295.968	295.968	100	
	1185	295.997	295.997	100	
	1186	296.201	296.201	100	
	1187	295.932	295.932	100	
	1188	295.84	295.84	100	
	1189	295.83	295.83	100	
	1190	295.634	295.634	100	
	1191	295.102	295.102	100	
	1192	294.567	294.567	100	
	1193	294.269	294.269	100	
	1194	293.989	293.989	100	
	1195	293.731	293.731	100	
	1196	292.662	292.662	100	
	1197	292.344	292.344	100	
	1198	292.592	292.592	100	
	1199	291.886	291.886	100	
	1200	291.773	291.773	100	
	1201	291.478	291.478	100	
	1202	292.149	292.149	100	
	1203	293.363	293.363	100	
	1204	294.766	294.766	100	
	1205	295.93	295.93	100	
	1206	296.87	296.87	100	
	1207	298.215	298.215	100	
	1208	299.754	299.754	100	
	1209	300.956	300.956	100	
	1210	301.881	301.881	100	
